-0.07807209,-0.009476502,0.98510987,-0.0010642252,0.0,0.0,0.63271886,-0.3694116,-1.3303332,0.064685225,0.10154286,0.0050694942,41.0,306.5397,-0.31603515,-0.14261618,-0.11467154,-0.33459964,-0.0897641,0.111495115,0.0,0.0,2.0993004,0.98426497,-0.06634811,0.061050136,0.14839847
-0.077093035,-0.01238765,0.9858344,-0.0010642252,0.0,0.0,0.62931716,-0.3677795,-1.3248966,0.021820694,0.032986626,-0.008005142,41.0,306.4897,-0.28915325,-0.09909762,-0.04539986,-0.28915325,-0.08217761,0.07178299,0.0,0.0,2.420492,0.988203,-0.029554153,0.045789905,0.14235374
-0.077093035,-0.01238765,0.9858344,-0.0010642252,0.0,0.0,0.62931716,-0.3677795,-1.3248966,0.021820694,0.032986626,-0.008005142,41.0,306.47302,-0.28915325,-0.09909762,-0.04539986,-0.28915325,-0.08217761,0.07178299,0.0,0.0,2.1357808,0.988203,-0.029554153,0.045789905,0.14235374
-0.07746275,-0.010810102,0.9851106,-0.0010642252,0.0,0.0,0.6225137,-0.37267572,-1.328521,0.020476826,0.032902762,-0.008913159,40.0,306.53967,-0.28883308,-0.0981172,-0.043735858,-0.28883308,-0.08172594,0.06987959,0.0,0.0,1.5692174,0.9882677,-0.028654596,0.0454266,0.14225101
-0.07746275,-0.010810102,0.9851106,-0.0010642252,0.0,0.0,0.6225137,-0.37267572,-1.328521,0.020476826,0.032902762,-0.008913159,40.0,306.57968,-0.28883308,-0.0981172,-0.043735858,-0.28883308,-0.08172594,0.06987959,0.0,0.0,0.8363041,0.9882677,-0.028654596,0.0454266,0.14225101
-0.07746275,-0.010810102,0.9851106,-0.0010642252,0.0,0.0,0.6225137,-0.37267572,-1.328521,0.020476826,0.032902762,-0.008913159,40.0,306.60635,-0.28883308,-0.0981172,-0.043735858,-0.28883308,-0.08172594,0.06987959,0.0,0.0,-0.0010377169,0.9882677,-0.028654596,0.0454266,0.14225101
-0.076596685,-0.012511188,0.983817,0.0,0.0010642252,0.0010642252,0.62591547,-0.3645154,-1.3267088,0.017662212,0.029566325,-0.011214137,39.0,306.56827,-0.2884612,-0.097007744,-0.04185153,-0.2884612,-0.081214435,0.067724496,0.0,0.0,-4.9040027,0.98840445,-0.02664789,0.04461398,0.14200848
-0.076596685,-0.012511188,0.983817,0.0,0.0010642252,0.0010642252,0.62591547,-0.3645154,-1.3267088,0.019165084,0.027495472,-0.010592282,39.0,306.5897,-0.2881011,-0.09592699,-0.040024936,-0.2881011,-0.08071246,0.065634444,0.0,0.0,-5.760708,0.98840445,-0.02664789,0.04461398,0.14200848
-0.076596685,-0.012511188,0.983817,0.0,0.0010642252,0.0010642252,0.62591547,-0.3645154,-1.3267088,0.019165084,0.027495472,-0.010592282,39.0,306.60635,-0.2881011,-0.09592699,-0.040024936,-0.2881011,-0.08071246,0.065634444,0.0,0.0,-6.651954,0.98840445,-0.02664789,0.04461398,0.14200848
-0.076596685,-0.012511188,0.983817,0.0,0.0010642252,0.0010642252,0.62591547,-0.3645154,-1.3267088,0.019165084,0.027495472,-0.010592282,39.0,306.6197,-0.2881011,-0.09592699,-0.040024936,-0.2881011,-0.08071246,0.065634444,0.0,0.0,-7.5663548,0.98840445,-0.02664789,0.04461398,0.14200848
